return_id,order_id,return_date,return_reason,refund_amount
313609,9248091,2024-09-14,Quality Issue,2180.42
313610,9248094,2025-09-17,Quality Issue,1955.12
313611,9248095,2024-02-04,Late Delivery,15066.43
313612,9248096,2024-04-13,Damaged,706.45
313613,9248153,2024-10-22,Damaged,1839.71
313614,9248194,2025-07-13,Wrong Item,1085.34
313615,9248199,2024-06-29,Late Delivery,932.05
313616,9248222,2025-08-30,Changed Mind,792.2
313617,9248249,2024-04-27,Late Delivery,1312.97
313618,9248265,2024-02-18,Damaged,444.37
313619,9248303,2025-03-16,Changed Mind,16729.72
313620,9248312,2025-08-29,Damaged,1847.0
313621,9248360,2024-11-30,Late Delivery,1179.47
313622,9248379,2024-06-01,Changed Mind,947.5
313623,9248399,2025-03-13,Damaged,10658.2
313624,9248451,2024-09-05,Changed Mind,7704.1
313625,9248458,2024-06-13,Changed Mind,2691.52
313626,9248496,2025-10-19,Changed Mind,1317.47
313627,9248511,2025-10-01,Damaged,9815.93
313628,9248523,2024-06-22,Damaged,390.58
313629,9248548,2025-10-10,Damaged,756.12
313630,9248562,2024-10-09,Changed Mind,1955.5
313631,9248568,2025-11-29,Quality Issue,620.59
313632,9248570,2024-11-03,Wrong Item,17446.56
313633,9248598,2025-06-02,Late Delivery,991.87
313634,9248608,2025-09-09,Wrong Item,730.01
313635,9248616,2024-03-14,Wrong Item,6097.79
313636,9248631,2024-09-30,Late Delivery,1216.48
313637,9248681,2024-05-24,Damaged,7787.66
313638,9248705,2025-09-29,Wrong Item,451.56
313639,9248706,2024-09-07,Damaged,1121.65
313640,9248720,2024-01-23,Wrong Item,267.3
313641,9248721,2025-03-27,Late Delivery,1228.53
313642,9248761,2025-04-12,Damaged,611.7
313643,9248777,2024-06-18,Quality Issue,7590.8
313644,9248787,2025-03-20,Late Delivery,1956.69
313645,9248802,2024-11-29,Quality Issue,2672.04
313646,9248825,2025-12-05,Changed Mind,1278.83
313647,9248826,2024-08-01,Changed Mind,44206.41
313648,9248875,2025-10-01,Changed Mind,1421.77
313649,9248887,2024-05-06,Wrong Item,1650.89
313650,9248904,2025-09-17,Damaged,421.39
313651,9248915,2024-02-04,Quality Issue,226.29
313652,9248930,2024-02-02,Late Delivery,1332.36
313653,9248997,2025-07-14,Changed Mind,880.0
313654,9249006,2024-04-09,Quality Issue,9544.42
313655,9249042,2024-07-08,Changed Mind,537.71
313656,9249043,2024-02-02,Wrong Item,471.28
313657,9249064,2025-04-23,Wrong Item,882.78
313658,9249066,2025-10-25,Quality Issue,12685.73
313659,9249111,2024-05-25,Wrong Item,90119.36
313660,9249119,2025-05-26,Quality Issue,8771.65
313661,9249187,2024-09-13,Damaged,1949.61
313662,9249189,2025-06-23,Damaged,5998.97
313663,9249211,2024-01-21,Damaged,2910.17
313664,9249254,2024-01-16,Wrong Item,1250.64
313665,9249255,2025-01-07,Wrong Item,4385.83
313666,9249265,2025-06-26,Changed Mind,498.55
313667,9249267,2025-11-04,Changed Mind,244.69
313668,9249270,2024-07-31,Damaged,528.42
313669,9249289,2025-02-03,Damaged,1850.36
313670,9249339,2025-11-15,Quality Issue,542.58
313671,9249365,2025-05-05,Changed Mind,4326.39
313672,9249403,2025-12-27,Late Delivery,3452.2
313673,9249413,2024-09-20,Late Delivery,41835.38
313674,9249485,2024-05-17,Late Delivery,1275.51
313675,9249508,2025-03-03,Damaged,610.63
313676,9249509,2024-08-05,Quality Issue,922.02
313677,9249512,2025-06-05,Late Delivery,2068.16
313678,9249543,2024-11-25,Damaged,15257.07
313679,9249566,2025-09-14,Wrong Item,712.27
313680,9249576,2024-11-11,Wrong Item,16974.64
313681,9249578,2024-11-12,Quality Issue,1540.87
313682,9249655,2025-06-10,Changed Mind,887.88
313683,9249702,2025-11-14,Damaged,1846.13
313684,9249727,2024-02-24,Changed Mind,813.63
313685,9249745,2025-09-29,Changed Mind,2775.77
313686,9249763,2024-08-31,Wrong Item,6675.51
313687,9249764,2025-10-05,Quality Issue,4004.23
313688,9249776,2024-12-24,Changed Mind,3456.82
313689,9249780,2024-04-30,Late Delivery,1541.73
313690,9249785,2024-06-28,Late Delivery,4037.99
313691,9249786,2024-09-17,Damaged,1200.56
313692,9249789,2024-06-02,Changed Mind,10166.71
313693,9249801,2025-06-10,Late Delivery,2452.62
313694,9249837,2025-03-09,Quality Issue,4857.04
313695,9249875,2025-04-16,Damaged,1633.5
313696,9249880,2025-12-08,Wrong Item,12376.37
313697,9249922,2024-12-23,Wrong Item,1708.52
313698,9249951,2025-05-26,Quality Issue,20333.41
313699,9249974,2024-06-22,Quality Issue,1514.52
313700,9249998,2024-11-28,Late Delivery,322.04
313701,9250028,2024-06-27,Wrong Item,322.69
313702,9250043,2026-01-07,Wrong Item,2189.28
313703,9250053,2025-08-06,Quality Issue,108.15
313704,9250056,2025-04-11,Late Delivery,3895.15
313705,9250070,2025-06-16,Quality Issue,895.1
313706,9250089,2025-01-13,Changed Mind,5015.22
313707,9250134,2024-08-26,Wrong Item,1340.23
313708,9250143,2024-12-03,Changed Mind,51000.88
313709,9250171,2024-03-26,Quality Issue,1048.39
313710,9250172,2025-06-15,Quality Issue,12912.75
313711,9250237,2025-09-07,Damaged,1776.98
313712,9250251,2024-04-03,Late Delivery,2505.87
313713,9250253,2024-08-21,Changed Mind,663.92
313714,9250279,2025-11-09,Damaged,581.68
313715,9250302,2025-12-07,Quality Issue,5519.9
313716,9250306,2024-06-18,Changed Mind,496.17
313717,9250312,2025-07-11,Damaged,7719.24
313718,9250320,2024-11-29,Wrong Item,7855.26
313719,9250338,2024-07-26,Damaged,31312.84
313720,9250342,2025-10-13,Late Delivery,1002.01
313721,9250377,2024-12-26,Wrong Item,1419.01
313722,9250397,2025-09-17,Changed Mind,694.33
313723,9250410,2024-10-03,Wrong Item,385.12
313724,9250433,2025-09-15,Quality Issue,814.5
313725,9250434,2024-02-08,Wrong Item,925.06
313726,9250451,2025-08-03,Quality Issue,4144.94
313727,9250465,2024-02-05,Changed Mind,21453.18
313728,9250468,2025-03-29,Late Delivery,893.52
313729,9250470,2024-06-06,Damaged,589.13
313730,9250491,2025-11-11,Changed Mind,4025.97
313731,9250500,2024-10-18,Quality Issue,303.28
313732,9250516,2024-01-25,Changed Mind,926.32
313733,9250524,2024-06-22,Wrong Item,3080.83
313734,9250587,2025-01-17,Late Delivery,1218.29
313735,9250649,2025-09-10,Changed Mind,142.62
313736,9250665,2024-04-01,Late Delivery,5466.28
313737,9250668,2025-04-23,Damaged,3185.04
313738,9250681,2025-06-17,Late Delivery,54786.03
313739,9250735,2024-01-25,Changed Mind,1408.39
313740,9250759,2025-03-07,Wrong Item,3745.04
313741,9250783,2025-11-11,Quality Issue,1993.01
313742,9250819,2025-02-19,Quality Issue,2088.99
313743,9250846,2024-08-06,Damaged,394.94
313744,9250861,2025-06-03,Wrong Item,1670.4
313745,9250875,2025-01-07,Wrong Item,15395.08
313746,9250880,2024-02-07,Changed Mind,2835.87
313747,9250888,2025-01-01,Late Delivery,1028.42
313748,9250921,2024-06-19,Damaged,3359.55
313749,9250925,2025-01-08,Changed Mind,6750.9
313750,9250926,2024-06-26,Damaged,87813.54
313751,9250933,2024-11-19,Quality Issue,859.34
313752,9250936,2025-08-01,Changed Mind,2858.0
313753,9250945,2025-05-12,Quality Issue,1273.66
313754,9250952,2025-01-04,Changed Mind,1690.22
313755,9250974,2024-07-10,Quality Issue,734.63
313756,9251063,2025-06-27,Quality Issue,18457.72
313757,9251069,2024-05-07,Wrong Item,2302.47
313758,9251073,2025-01-15,Wrong Item,2274.15
313759,9251130,2025-06-28,Changed Mind,446.78
313760,9251131,2025-07-29,Wrong Item,460.66
313761,9251136,2025-10-25,Changed Mind,340.2
313762,9251150,2024-01-30,Damaged,462.18
313763,9251166,2025-03-21,Late Delivery,2334.93
313764,9251193,2025-07-20,Late Delivery,2113.91
313765,9251198,2024-09-07,Damaged,5214.32
313766,9251248,2024-12-18,Quality Issue,1123.82
313767,9251256,2024-02-18,Wrong Item,19269.89
313768,9251261,2024-12-13,Quality Issue,622.1
313769,9251300,2025-07-19,Quality Issue,1119.63
313770,9251301,2025-02-03,Late Delivery,3939.69
313771,9251303,2025-10-18,Quality Issue,367.33
313772,9251321,2024-11-06,Damaged,1431.87
313773,9251327,2025-12-03,Quality Issue,87280.48
313774,9251342,2024-12-17,Damaged,13249.03
313775,9251364,2025-01-25,Damaged,649.56
313776,9251380,2024-05-14,Late Delivery,1810.62
313777,9251384,2025-07-25,Late Delivery,10786.9
313778,9251402,2025-09-21,Wrong Item,1052.4
313779,9251411,2025-05-07,Damaged,16549.9
313780,9251438,2024-05-23,Damaged,4339.98
313781,9251464,2025-11-15,Damaged,514.75
313782,9251468,2025-12-16,Quality Issue,1671.16
313783,9251475,2025-07-13,Quality Issue,615.85
313784,9251481,2024-03-26,Changed Mind,443.94
313785,9251485,2025-04-09,Changed Mind,8063.12
313786,9251513,2025-01-20,Late Delivery,4109.25
313787,9251539,2024-11-04,Quality Issue,1605.29
313788,9251556,2025-06-23,Late Delivery,2863.64
313789,9251565,2024-04-19,Late Delivery,1943.9
313790,9251604,2024-07-09,Wrong Item,4142.8
313791,9251609,2024-11-03,Wrong Item,6804.65
313792,9251645,2024-06-15,Changed Mind,2017.42
313793,9251652,2025-10-07,Changed Mind,1423.74
313794,9251655,2025-02-21,Damaged,5774.29
313795,9251665,2024-12-30,Late Delivery,564.23
313796,9251684,2025-03-13,Changed Mind,4736.6
313797,9251695,2024-06-07,Quality Issue,712.05
313798,9251731,2025-05-20,Late Delivery,753.46
313799,9251752,2024-07-25,Damaged,2826.85
313800,9251756,2024-08-17,Late Delivery,100629.56
313801,9251767,2025-05-02,Wrong Item,1716.54
313802,9251780,2025-09-13,Quality Issue,424.25
313803,9251863,2024-04-01,Damaged,1055.67
313804,9251891,2026-01-03,Wrong Item,5928.0
313805,9251904,2025-11-27,Changed Mind,10458.85
313806,9251917,2025-02-24,Damaged,408.95
313807,9251931,2024-08-30,Changed Mind,1004.97
313808,9251935,2024-08-04,Wrong Item,10373.72
313809,9251941,2024-12-11,Wrong Item,682.46
313810,9251951,2025-05-26,Changed Mind,9590.84
313811,9251983,2025-08-14,Wrong Item,1531.74
313812,9251999,2024-06-15,Quality Issue,19462.89
313813,9252012,2025-05-05,Late Delivery,5332.91
313814,9252038,2025-05-26,Late Delivery,4943.66
313815,9252041,2025-01-28,Wrong Item,3750.99
313816,9252061,2025-04-28,Late Delivery,1380.54
313817,9252073,2025-10-31,Wrong Item,2026.29
313818,9252097,2025-01-17,Late Delivery,2172.86
313819,9252100,2025-02-21,Late Delivery,415.48
313820,9252161,2024-04-11,Late Delivery,1748.45
313821,9252167,2025-10-05,Changed Mind,2482.85
313822,9252175,2025-07-05,Wrong Item,14961.46
313823,9252176,2024-10-19,Changed Mind,2250.41
313824,9252189,2024-08-24,Late Delivery,75554.72
313825,9252213,2024-05-11,Damaged,710.18
313826,9252260,2025-09-09,Late Delivery,4970.14
313827,9252264,2024-05-14,Late Delivery,399.79
313828,9252277,2025-09-12,Late Delivery,883.36
313829,9252284,2025-01-18,Changed Mind,587.54
313830,9252287,2024-07-30,Wrong Item,6189.4
313831,9252307,2025-10-16,Changed Mind,992.87
313832,9252325,2025-03-03,Quality Issue,306.1
313833,9252326,2024-10-18,Quality Issue,1224.72
313834,9252338,2024-05-03,Late Delivery,2478.19
313835,9252349,2024-10-29,Late Delivery,2394.42
313836,9252351,2024-07-12,Quality Issue,1869.46
313837,9252365,2025-07-17,Changed Mind,1043.38
313838,9252377,2025-02-05,Quality Issue,2324.28
313839,9252401,2025-02-24,Changed Mind,3130.34
313840,9252424,2024-02-29,Late Delivery,20849.11
313841,9252432,2024-09-09,Damaged,3903.66
313842,9252444,2025-06-03,Quality Issue,3421.47
313843,9252464,2024-04-12,Damaged,3779.28
313844,9252468,2025-05-22,Wrong Item,5210.49
313845,9252470,2024-06-28,Late Delivery,2286.4
313846,9252502,2024-03-08,Late Delivery,2154.59
313847,9252513,2024-12-21,Damaged,2010.5
313848,9252554,2025-03-27,Changed Mind,5599.37
313849,9252560,2024-03-21,Late Delivery,514.85
313850,9252591,2024-11-18,Damaged,930.18
313851,9252592,2025-12-03,Late Delivery,620.06
313852,9252596,2024-09-20,Quality Issue,18578.03
313853,9252616,2024-08-22,Changed Mind,2812.63
313854,9252624,2025-05-02,Damaged,1226.37
313855,9252653,2024-10-15,Damaged,1289.71
313856,9252682,2026-01-05,Damaged,382.73
313857,9252687,2025-05-15,Late Delivery,1906.69
313858,9252716,2024-11-11,Quality Issue,1420.25
313859,9252719,2025-12-25,Late Delivery,14293.38
313860,9252720,2025-09-21,Damaged,3579.84
313861,9252736,2025-12-21,Damaged,757.67
313862,9252782,2024-05-02,Wrong Item,2353.22
313863,9252795,2025-03-09,Quality Issue,3929.5
313864,9252796,2024-06-04,Changed Mind,2036.95
313865,9252808,2025-11-28,Late Delivery,1821.12
313866,9252833,2025-03-09,Changed Mind,5800.61
313867,9252836,2024-08-01,Quality Issue,408.46
313868,9252845,2024-04-02,Quality Issue,1800.27
313869,9252901,2024-08-16,Damaged,473.8
313870,9252917,2025-02-26,Damaged,1685.03
313871,9252926,2025-11-23,Quality Issue,543.71
313872,9252973,2024-04-11,Changed Mind,4065.39
313873,9252983,2025-06-18,Late Delivery,542.67
313874,9252984,2025-03-26,Changed Mind,2986.4
313875,9252996,2025-07-08,Late Delivery,645.26
313876,9253031,2024-08-10,Quality Issue,10070.65
313877,9253074,2025-02-02,Damaged,24086.99
313878,9253085,2024-07-06,Changed Mind,52623.8
313879,9253093,2025-02-17,Wrong Item,272.08
313880,9253100,2025-06-14,Changed Mind,1054.89
313881,9253107,2024-07-02,Damaged,2961.0
313882,9253110,2025-10-12,Changed Mind,1833.12
313883,9253117,2025-10-21,Wrong Item,23095.84
313884,9253134,2024-09-05,Quality Issue,3626.81
313885,9253147,2024-03-08,Late Delivery,477.23
313886,9253150,2025-10-10,Damaged,1113.68
313887,9253175,2025-04-01,Wrong Item,274.94
313888,9253176,2024-06-21,Late Delivery,2088.17
313889,9253185,2025-08-21,Damaged,552.55
313890,9253189,2024-04-02,Damaged,499.89
313891,9253198,2024-04-27,Changed Mind,1758.29
313892,9253214,2024-04-05,Changed Mind,2348.24
313893,9253243,2024-05-29,Damaged,1563.08
313894,9253250,2025-09-13,Changed Mind,2080.91
313895,9253251,2025-09-20,Damaged,2455.52
313896,9253256,2024-09-15,Changed Mind,1754.01
313897,9253265,2025-10-05,Quality Issue,2342.87
313898,9253283,2024-04-25,Quality Issue,10154.36
313899,9253308,2024-11-20,Quality Issue,465.57
313900,9253324,2025-03-07,Changed Mind,4899.29
313901,9253350,2025-09-14,Changed Mind,881.26
313902,9253372,2024-02-07,Late Delivery,559.09
313903,9253374,2024-08-07,Damaged,751.79
313904,9253381,2024-12-02,Late Delivery,21842.77
313905,9253408,2025-02-20,Damaged,1557.74
313906,9253418,2025-06-17,Changed Mind,489.66
313907,9253486,2025-07-14,Quality Issue,1185.28
313908,9253499,2025-05-06,Late Delivery,20508.58
313909,9253503,2024-02-12,Late Delivery,1690.44
313910,9253512,2024-06-12,Changed Mind,397.61
313911,9253547,2025-10-08,Wrong Item,14542.12
313912,9253584,2024-05-28,Damaged,749.06
313913,9253590,2025-05-19,Quality Issue,3076.06
313914,9253623,2024-06-07,Quality Issue,1800.1
313915,9253667,2025-06-01,Wrong Item,2086.13
313916,9253673,2024-09-21,Late Delivery,526.2
313917,9253678,2025-01-21,Late Delivery,964.6
313918,9253691,2025-01-06,Quality Issue,1247.96
313919,9253695,2025-11-22,Changed Mind,460.17
313920,9253698,2024-04-17,Damaged,711.17
313921,9253700,2024-09-05,Wrong Item,964.6
313922,9253730,2025-04-20,Quality Issue,3919.79
313923,9253754,2024-05-04,Quality Issue,2268.18
313924,9253790,2024-10-17,Late Delivery,2092.27
313925,9253797,2024-11-05,Changed Mind,673.74
313926,9253828,2024-11-03,Quality Issue,4813.72
313927,9253849,2024-06-17,Damaged,9544.57
313928,9253910,2024-12-08,Quality Issue,795.02
313929,9253915,2024-12-25,Damaged,742.55
313930,9253971,2025-10-29,Damaged,642.37
313931,9253974,2025-10-12,Changed Mind,2357.42
313932,9253976,2025-03-11,Quality Issue,576.99
313933,9253981,2024-08-18,Late Delivery,687.11
313934,9253994,2025-05-06,Wrong Item,751.27
313935,9254003,2024-07-07,Changed Mind,647.78
313936,9254042,2025-04-11,Late Delivery,2528.62
313937,9254055,2024-05-05,Late Delivery,711.87
313938,9254073,2024-04-05,Wrong Item,5185.92
313939,9254119,2025-09-02,Late Delivery,2862.51
313940,9254149,2025-05-01,Late Delivery,353.3
313941,9254153,2024-04-10,Quality Issue,898.75
313942,9254192,2025-11-18,Wrong Item,2092.53
313943,9254199,2024-07-08,Quality Issue,753.82
313944,9254220,2025-01-12,Changed Mind,528.23
313945,9254251,2025-08-11,Damaged,2114.29
313946,9254269,2024-09-08,Wrong Item,7637.18
313947,9254343,2024-02-21,Changed Mind,1094.62
313948,9254354,2024-11-03,Changed Mind,337.0
313949,9254374,2025-12-23,Quality Issue,4492.36
313950,9254378,2025-09-18,Changed Mind,2441.3
313951,9254408,2024-02-05,Quality Issue,800.38
313952,9254419,2025-02-14,Late Delivery,3127.64
313953,9254443,2025-07-04,Changed Mind,1214.13
313954,9254467,2025-11-22,Quality Issue,336.81
313955,9254478,2024-09-02,Changed Mind,2368.53
313956,9254501,2025-04-19,Wrong Item,599.81
313957,9254515,2024-06-13,Damaged,1146.46
313958,9254525,2025-05-23,Late Delivery,460.08
313959,9254530,2024-12-22,Wrong Item,1199.01
313960,9254548,2025-05-30,Late Delivery,3650.72
313961,9254695,2025-10-19,Changed Mind,6080.25
313962,9254722,2025-01-27,Damaged,428.98
313963,9254723,2024-06-11,Quality Issue,1488.45
313964,9254744,2024-08-04,Changed Mind,581.68
313965,9254754,2025-09-26,Late Delivery,1239.09
313966,9254756,2024-09-02,Changed Mind,1913.19
313967,9254794,2025-02-23,Late Delivery,503.74
313968,9254802,2024-03-16,Changed Mind,3613.35
313969,9254805,2025-05-27,Quality Issue,613.04
313970,9254813,2025-02-19,Damaged,2912.32
313971,9254817,2024-03-01,Quality Issue,193.37
313972,9254836,2025-10-08,Wrong Item,4318.21
313973,9254839,2024-06-18,Late Delivery,19071.34
313974,9254855,2024-02-24,Wrong Item,714.45
313975,9254908,2024-04-15,Quality Issue,1106.97
313976,9254929,2024-08-03,Damaged,188.59
313977,9254944,2024-09-20,Changed Mind,543.36
313978,9254945,2025-05-01,Wrong Item,324.11
313979,9254957,2024-06-26,Damaged,817.33
313980,9254968,2025-04-08,Late Delivery,525.79
313981,9254984,2024-04-28,Wrong Item,3880.96
313982,9254989,2025-02-03,Wrong Item,1604.29
313983,9255013,2025-11-26,Late Delivery,460.43
313984,9255022,2024-08-20,Late Delivery,5004.26
313985,9255026,2025-07-02,Wrong Item,260.93
313986,9255044,2025-09-17,Wrong Item,2047.9
313987,9255057,2025-02-22,Damaged,415.14
313988,9255059,2024-04-27,Quality Issue,3689.78
313989,9255060,2024-06-15,Damaged,37114.72
313990,9255134,2025-09-23,Changed Mind,3081.74
313991,9255152,2024-05-10,Wrong Item,2017.17
313992,9255170,2025-09-02,Quality Issue,1002.02
313993,9255173,2025-06-29,Wrong Item,558.62
313994,9255191,2024-10-15,Quality Issue,3075.52
313995,9255202,2024-01-23,Wrong Item,7044.22
313996,9255208,2024-04-28,Late Delivery,1482.7
313997,9255214,2024-07-26,Changed Mind,2810.3
313998,9255217,2025-07-27,Wrong Item,1757.71
313999,9255232,2024-07-19,Quality Issue,1074.76
314000,9255240,2025-02-19,Wrong Item,450.83
314001,9255248,2025-12-08,Quality Issue,3364.99
314002,9255255,2024-06-07,Changed Mind,183.86
314003,9255284,2025-07-20,Changed Mind,2415.79
314004,9255298,2025-12-17,Late Delivery,4572.25
314005,9255301,2024-08-09,Late Delivery,10524.76
314006,9255308,2025-04-09,Quality Issue,538.77
314007,9255319,2024-09-01,Late Delivery,2299.86
314008,9255355,2024-09-26,Wrong Item,3496.87
314009,9255363,2024-05-02,Late Delivery,757.46
314010,9255397,2024-03-06,Damaged,1393.28
314011,9255402,2024-01-28,Changed Mind,491.28
314012,9255404,2025-07-20,Changed Mind,8381.25
314013,9255418,2024-12-16,Damaged,6842.94
314014,9255422,2025-03-02,Quality Issue,15305.66
314015,9255425,2024-07-20,Late Delivery,810.71
314016,9255442,2025-04-01,Changed Mind,2162.5
314017,9255443,2025-07-12,Wrong Item,1995.47
314018,9255452,2025-04-07,Damaged,4160.63
314019,9255466,2025-11-01,Wrong Item,918.44
314020,9255479,2025-10-22,Late Delivery,1579.54
314021,9255496,2024-07-24,Damaged,1471.26
314022,9255504,2025-05-04,Damaged,89.1
314023,9255547,2025-11-06,Quality Issue,1416.79
314024,9255555,2025-07-07,Changed Mind,35850.72
314025,9255585,2025-01-18,Late Delivery,1850.82
314026,9255636,2024-03-20,Changed Mind,1093.08
314027,9255643,2025-07-28,Quality Issue,1839.03
314028,9255656,2025-11-23,Late Delivery,50048.86
314029,9255665,2025-07-29,Late Delivery,1132.01
314030,9255676,2024-02-29,Damaged,1200.88
314031,9255679,2024-11-28,Late Delivery,2220.96
314032,9255686,2025-08-06,Late Delivery,2136.76
314033,9255709,2024-09-28,Wrong Item,1874.76
314034,9255727,2024-10-03,Late Delivery,2713.0
314035,9255741,2025-09-04,Damaged,555.14
314036,9255747,2025-03-14,Late Delivery,2646.4
314037,9255758,2024-05-03,Late Delivery,1010.97
314038,9255769,2025-07-05,Quality Issue,5185.68
314039,9255800,2024-03-30,Late Delivery,828.5
